X	Y	NKNR	NKNAME
7.218634087	52.14480226	3809010	
7.274372081	52.18012014	3809012	
7.252309732	52.19165396	3809013	
7.253660512	52.19256978	3809014	
7.214628514	52.15096636	3809016	
7.321535038	52.15775996	3809017	
7.202210926	52.10317772	3809018	
7.262006883	52.1707895	3809019	
7.241478678	52.15539354	3809020	
7.223945364	52.13736894	3809021	
7.212359164	52.13352013	3809022	
7.221104711	52.18986517	3809023	
7.22878766	52.14635015	3809024	
7.322196552	52.1595175	3809025	
7.22802831	52.09951087	3809043	
7.213159003	52.13849862	3809044	
7.474568022	52.09954435	3810001	
7.345321238	52.09999298	3810002	
7.342273464	52.10388584	3810003	
7.335145681	52.11454929	3810004	
7.434656574	52.12914389	3810011	
7.421303411	52.14236531	3810012	
7.341814718	52.15008918	3810015	
7.343659859	52.16372181	3810016	
7.345365015	52.16926608	3810017	
7.368984335	52.19695099	3810018	
7.418780681	52.19259111	3810020	
7.415248402	52.19509194	3810021	
7.376442071	52.15035551	3810023	
7.383017055	52.16880714	3810024	
7.365863966	52.13866185	3810025	
7.342767684	52.15834283	3810026	
7.390329111	52.12756342	3810028	
7.372212473	52.11462979	3810029	
7.336081786	52.14946256	3810030	
7.340616228	52.14944782	3810031	
7.335902965	52.14687337	3810033	
7.389128352	52.11891076	3810034	
7.390704831	52.12166119	3810036	
7.392212424	52.11853773	3810037	
7.394101148	52.12948664	3810038	
7.384243673	52.11695346	3810039	
7.393449183	52.12161448	3810047	
7.64600595	52.1643627	3811001	
7.525212311	52.16055429	3811009	
7.504763609	52.16840014	3811011	
7.499790776	52.17460008	3811012	
7.51724202	52.1721863	3811013	
7.6015673	52.15289842	3811014	
7.604162678	52.15215651	3811015	
7.538096486	52.17313731	3811017	
7.535782527	52.18064201	3811020	
7.619983915	52.17526818	3811027	
7.637575768	52.17782115	3811028	
7.557215506	52.18906423	3811029	
7.626647887	52.10570168	3811037	
7.608513815	52.112835	3811038	
7.581994579	52.12781108	3811039	
7.662679269	52.12724276	3811042	
7.62852458	52.1742632	3811043	
7.574530007	52.1326076	3811045	
7.538564907	52.1410095	3811047	
7.56353052	52.14447538	3811048	
7.64452252	52.16371195	3811049	
7.523989869	52.17290566	3811050	
7.647687016	52.18323937	3811051	
7.501021971	52.16712653	3811052	
7.552042878	52.15698118	3811053	
7.553457111	52.12497731	3811054	
7.645016888	52.18143486	3811055	
7.646859477	52.18090198	3811056	
7.51814898	52.16143805	3811057	
7.648581067	52.1807181	3811058	
7.532296251	52.17878575	3811061	
7.550305711	52.12895571	3811062	
7.637923399	52.183093	3811063	
7.528808722	52.1774618	3811069	
7.698331947	52.10257355	3812001	
7.740784805	52.13361168	3812002	
7.737082669	52.13642384	3812003	
7.733150027	52.13456441	3812004	
7.793757349	52.13316116	3812005	
7.741999139	52.16466142	3812008	
7.823375555	52.17031042	3812009	
7.712334293	52.17877498	3812010	
7.704124865	52.10830843	3812011	
7.756413252	52.1431309	3812013	
7.736560524	52.14537357	3812014	
7.731906053	52.14610555	3812015	Ladbergen
7.715303249	52.14559924	3812016	
7.685056834	52.1507547	3812017	
7.744468068	52.18123617	3812020	
7.765424896	52.18489674	3812021	
7.711310688	52.14606971	3812023	
7.690703478	52.12950755	3812024	
7.693183452	52.12578909	3812025	
7.700187333	52.11382723	3812026	Flughafen MÃ¼nster/OsnabrÃ¼ck
7.95440247	52.10424785	3813001	
7.951548719	52.10669659	3813002	
7.846576723	52.17904361	3813003	
7.891155531	52.11438316	3813004	
7.963482552	52.14920844	3813005	
7.97599401	52.14678206	3813008	
7.970798563	52.14662195	3813009	
7.89976047	52.16678273	3813010	
7.982224214	52.16468216	3813012	
7.929176511	52.17493729	3813013	
7.862344965	52.18619109	3813015	
7.852773749	52.18983811	3813016	
7.892481951	52.19293963	3813017	
7.963261559	52.13982991	3813018	
7.933371129	52.17815778	3813019	
7.946187286	52.17680263	3813020	
7.945891293	52.17543192	3813021	
7.930117454	52.17625919	3813022	
7.842211274	52.17741416	3813023	
7.852831561	52.17317557	3813024	
7.900961583	52.16522371	3813026	
7.898726288	52.16247923	3813027	
7.852713855	52.11584131	3813028	
7.867713491	52.11495212	3813029	
7.974530597	52.14994123	3813034	
8.003054031	52.14839067	3814001	
8.023708579	52.16222018	3814002	
8.15797424	52.14322792	3814073	Hilter a.T.W.
8.29806904	52.10289548	3815002	
8.311346177	52.10907677	3815003	
8.225968139	52.10819153	3815005	
8.268642952	52.13172589	3815006	
8.321662234	52.12491204	3815007	
8.31607144	52.19655321	3815119	Melle-West
8.179670459	52.11794592	3815122	Dissen/Bad Rothenfelde
8.196066498	52.10085796	3815124	Dissen-SÃ¼d
8.370580558	52.10387576	3816001	
8.369172937	52.11255028	3816002	
8.453746614	52.10129699	3816003	
8.463019685	52.10688627	3816004	
8.489043426	52.12277464	3816005	
8.40516121	52.12541874	3816006	
8.417166549	52.12820927	3816007	
8.473215924	52.13586358	3816009	
8.482692622	52.13893349	3816010	
8.441867899	52.14928276	3816012	
8.443180614	52.1489232	3816013	
8.490432201	52.16663207	3816014	
8.484975661	52.14886419	3816017	
8.49346497	52.15022958	3816018	
8.497249767	52.15790503	3816019	
8.47843131	52.19773896	3816020	
8.438423098	52.13743361	3816021	
8.484411644	52.14697646	3816023	
8.359831144	52.11818106	3816024	
8.369921723	52.11183778	3816028	
8.477046119	52.19769227	3816031	
8.34315832	52.19359682	3816267	Melle-Ost
8.411021266	52.19750948	3816271	Riemsloh
8.656741914	52.10122647	3817001	
8.651015455	52.10585968	3817003	
8.660772568	52.11894376	3817007	
8.642462715	52.12268793	3817009	
8.643782167	52.1543771	3817010	
8.659167256	52.13197357	3817011	
8.66452775	52.13221512	3817012	
8.5753405	52.09957901	3817015	
8.645291933	52.10374833	3817017	
8.55879118	52.11032745	3817019	
8.608060325	52.11560857	3817021	
8.611101215	52.11654757	3817022	
8.617972029	52.13257655	3817023	
8.624781544	52.13638473	3817024	
8.618565527	52.14104505	3817025	
8.558590714	52.13256907	3817026	
8.555843879	52.13807869	3817029	
8.509887555	52.1405673	3817030	
8.513821647	52.14118429	3817035	
8.515144037	52.154121	3817036	
8.501863002	52.16190959	3817037	
8.567017968	52.15307938	3817038	
8.59506588	52.149681	3817039	
8.624682672	52.15510975	3817040	
8.635547306	52.16305565	3817041	
8.632080764	52.16631451	3817042	
8.617496399	52.16549122	3817043	
8.614483166	52.16596294	3817044	
8.566009658	52.16169869	3817045	
8.529265582	52.1757953	3817046	
8.512643581	52.17963592	3817047	
8.512049854	52.18238243	3817048	
8.512857457	52.18668006	3817049	
8.52964222	52.18389219	3817050	
8.53088676	52.18710018	3817051	
8.518997968	52.19480272	3817052	
8.521757931	52.19441801	3817053	
8.527536519	52.19287499	3817054	
8.555519973	52.18061841	3817055	
8.573011246	52.18370292	3817056	
8.600452205	52.18784621	3817059	
8.616557713	52.17687829	3817060	
8.624786412	52.19301371	3817061	
8.513849483	52.13114781	3817063	
8.550460794	52.19273549	3817066	
8.611959295	52.17913508	3817067	Hiddenhausen
8.54830937	52.19442838	3817069	BÃ¼nde
8.58024987	52.13701899	3817072	
8.577158154	52.14575104	3817073	
8.57908669	52.19467563	3817074	
8.567896099	52.19823949	3817076	
8.65603967	52.17554667	3817078	
8.662827335	52.18463604	3817079	
8.661810942	52.18863405	3817080	Kirchlengern
8.653080705	52.10687314	3817081	
8.56200378	52.12785192	3817085	
8.586179995	52.19394386	3817088	
8.655730891	52.11938885	3817089	
8.654723301	52.11678133	3817090	
8.649779174	52.14632714	3817091	
8.575284645	52.14521024	3817092	
8.521215487	52.139562	3817094	
8.656675592	52.18274826	3817095	
8.659788544	52.13510619	3817097	
8.790437442	52.10177396	3818002	
8.79476559	52.1053235	3818003	
8.761193485	52.11345231	3818004	
8.793438183	52.11604771	3818006	
8.776221505	52.10993094	3818008	
8.749019394	52.17310645	3818010	
8.756938943	52.16210863	3818011	
8.673936107	52.11092466	3818022	
8.67992434	52.12081526	3818032	
8.676103334	52.12168879	3818033	
8.669259051	52.13206666	3818035	
8.675511029	52.13104954	3818036	
8.66972422	52.15854587	3818038	
8.68487101	52.15983698	3818039	
8.730848425	52.15630632	3818040	
8.73366642	52.13093428	3818041	
8.737507322	52.13133436	3818042	Herford-Ost
8.775417761	52.13746713	3818043	
8.7781457	52.13694562	3818044	
8.829689378	52.1320978	3818045	
8.783142676	52.14146059	3818047	
8.782670394	52.14306087	3818048	Vlotho-West
8.80171756	52.16109699	3818051	
8.829233801	52.16114112	3818052	
8.817359903	52.17374309	3818053	
8.688597857	52.18997094	3818054	
8.719715221	52.19815003	3818056	
8.727390385	52.17649231	3818057	
8.745614854	52.1719178	3818058	
8.776448235	52.17782624	3818060	
8.759053916	52.19313993	3818062	
8.781662306	52.17753632	3818064	
8.804192148	52.17775985	3818065	
8.800983444	52.18031385	3818066	
8.807588451	52.19777193	3818067	
8.81638386	52.11441844	3818070	
8.750098635	52.17711958	3818077	
8.829892611	52.14167364	3818078	
8.679090159	52.11536442	3818079	
8.676356485	52.1173629	3818080	
8.773447128	52.19391183	3818084	
8.705461933	52.12103163	3818086	
8.709563762	52.19669822	3818087	
8.829938263	52.19744198	3818088	
8.781839276	52.1445728	3818090	
8.689601048	52.18377495	3818093	
8.858372946	52.10215954	3819001	
8.874566142	52.10633007	3819002	
8.906469211	52.10180267	3819003	
8.936158438	52.10382886	3819004	
8.932980777	52.1018654	3819005	
8.942907702	52.1041618	3819006	
8.963127999	52.10275644	3819007	
8.998164776	52.09898659	3819009	
8.920294847	52.10653452	3819010	
8.948139801	52.10678898	3819011	
8.910585908	52.11053323	3819013	
8.910838099	52.11977405	3819014	
8.898174722	52.12366684	3819015	
8.914670767	52.12457334	3819016	
8.915147009	52.13602232	3819017	
8.933183766	52.14438424	3819019	
8.897631557	52.15144948	3819021	
8.921684689	52.15559545	3819023	
8.922828145	52.15763039	3819024	
8.915315798	52.16671756	3819029	
8.986008951	52.17078524	3819030	
8.95843989	52.15077175	3819031	
8.968011478	52.15330306	3819032	
8.957958726	52.1514399	3819034	
8.968250493	52.15378793	3819035	
8.948535613	52.14232904	3819037	
8.852244395	52.12621318	3819039	
8.868579876	52.12659606	3819040	
8.851132886	52.14423369	3819045	
8.842954414	52.15609653	3819047	
8.869595596	52.17232295	3819051	
8.927263456	52.19648939	3819053	
8.979358532	52.19577617	3819054	
8.872045536	52.19604349	3819055	
8.90662305	52.17591697	3819056	
8.857587372	52.1173794	3819057	
8.898429107	52.16443228	3819058	
8.874799732	52.19383423	3819061	
8.871052799	52.19186814	3819062	
8.847358487	52.15894136	3819063	
8.865081669	52.16893649	3819064	
8.851950421	52.19490506	3819065	
8.921622854	52.12048486	3819066	
8.868616565	52.17450027	3819067	
9.005972253	52.10111226	3820001	
9.049731155	52.11270871	3820002	
9.068859564	52.10541858	3820003	
9.077338782	52.10525248	3820004	
9.094832578	52.10398873	3820005	
9.122353658	52.10118372	3820006	
9.135922513	52.10101436	3820007	
9.121797464	52.10808507	3820008	
9.002215393	52.12048708	3820009	
9.067561264	52.12702053	3820010	
9.107855093	52.12545476	3820011	
9.108563193	52.12439354	3820012	
9.110418724	52.1246346	3820013	
9.133820923	52.12561876	3820014	
9.10102765	52.13300357	3820015	
9.084600375	52.13631715	3820016	
9.083118389	52.1372467	3820017	
9.080289254	52.14113369	3820019	
9.062725272	52.13780906	3820020	
9.012536097	52.16131735	3820022	
9.021542555	52.16859251	3820024	
9.101970936	52.12146998	3820025	
9.081975376	52.10616161	3820026	
9.096263189	52.11060336	3820027	
6.788706921	52.00940667	3906001	
6.686819502	52.05432827	3906002	
6.756127016	52.09762766	3906003	
6.703521118	52.05355071	3906012	
6.7584845	52.07680773	3906013	
6.783630107	52.07624697	3906016	
6.824495816	52.00239641	3906018	
6.780802185	52.08196882	3906021	
6.784331542	52.04619608	3906022	
6.824628819	52.02121961	3906023	
6.811109887	52.02603188	3906024	
6.822941694	52.02255115	3906025	
6.801520398	52.04230982	3906026	
6.807698064	52.04813994	3906028	
6.824567908	52.0264407	3906029	
6.940674935	52.00868016	3907001	
6.916762757	52.02135263	3907002	
6.949269454	52.05342371	3907003	
6.933687044	52.06289662	3907004	
6.995222729	52.09368798	3907005	
6.984432424	52.06910862	3907007	
6.843918953	52.07106995	3907008	
6.892725381	52.07211579	3907009	
6.866025361	52.09261669	3907011	
6.975553565	52.09255243	3907013	
6.857350978	52.04347492	3907017	
6.841167058	52.03451159	3907019	
6.839935807	52.03918925	3907020	
6.978065742	52.07498935	3907021	
6.965245971	52.08774599	3907022	
6.968071699	52.09457391	3907023	
6.997367643	52.07378656	3907025	
6.997585075	52.07862362	3907026	
6.924998216	52.07524538	3907027	
6.883073555	51.99886044	3907028	
6.913513992	52.07610204	3907030	
6.916749278	52.07890849	3907031	
6.990373105	52.07110987	3907032	
6.908499831	52.0727408	3907034	
7.063490965	52.05055004	3908001	
7.128407095	52.00058073	3908002	
7.129721281	52.00364303	3908003	
7.128263856	52.00562857	3908004	
7.104907955	52.02736258	3908005	
7.14089052	52.02979586	3908006	
7.098462865	52.03061221	3908007	
7.138983628	52.05182385	3908010	
7.144893793	52.05164167	3908011	
7.14614816	52.05413736	3908012	
7.161812626	52.05488854	3908013	
7.144678891	52.06052354	3908014	
7.105981967	52.05899068	3908015	
7.107650966	52.06561525	3908016	
7.096515922	52.07776108	3908019	
7.118089242	52.08403478	3908020	
7.126682632	52.08700599	3908021	
7.115408044	52.090212	3908022	
7.001187827	52.08457798	3908024	
7.016693707	52.06650055	3908028	
7.034227271	52.00739176	3908029	
7.027123332	52.07394378	3908031	
7.114554497	52.02187867	3908034	
7.11695448	52.03149338	3908035	
7.112413707	52.03759421	3908036	
7.036445904	52.08460804	3908037	
7.062323815	52.05091545	3908038	Legden/Ahaus
7.028132475	52.0906642	3908039	
7.021565697	52.08705734	3908041	
7.189857418	52.01127939	3909001	
7.182250745	52.01820572	3909002	
7.21491625	52.01837501	3909006	
7.25374738	52.02452771	3909007	
7.317718381	52.03356658	3909011	
7.180226136	52.02272538	3909012	
7.217599421	52.047562	3909013	
7.241065652	52.04295727	3909014	
7.266719643	52.03255732	3909015	
7.267146682	52.05788852	3909016	
7.230972879	52.05327835	3909017	
7.22467826	52.04693714	3909018	
7.222702382	52.06177221	3909019	
7.258405786	52.07520924	3909021	
7.25939055	52.07401001	3909022	
7.266481709	52.07490246	3909023	
7.298947607	52.07975623	3909024	
7.217717488	52.08092069	3909026	
7.324324102	52.09758659	3909030	
7.174420555	52.09804215	3909031	
7.2164503	52.08676475	3909032	
7.214543966	52.09694117	3909033	
7.244646518	52.06678385	3909035	
7.216401616	52.01427029	3909037	
7.230653177	52.02158509	3909038	
7.207030062	52.02921824	3909039	
7.294697747	52.07778391	3909040	
7.312420931	52.07175118	3909041	
7.221187822	52.09577831	3909042	
7.225712727	52.09134815	3909043	
7.231643766	52.0901918	3909044	
7.244788162	52.08849091	3909045	
7.255860721	52.02522365	3909046	
7.273235882	52.0309448	3909047	
7.265705283	52.03115042	3909048	
7.166813643	52.04496758	3909049	
7.309511556	52.08283479	3909055	
7.478989223	52.07579113	3910001	
7.478900039	52.07633701	3910002	
7.468007803	51.99901138	3910003	
7.374670671	52.00821186	3910004	
7.49410193	52.08120719	3910005	
7.441557187	52.01611145	3910006	
7.338092375	52.02173885	3910007	
7.374268967	52.01940369	3910008	
7.369041475	52.06026408	3910009	
7.411112343	52.01333415	3910014	
7.370178883	52.05349107	3910015	
7.370988127	52.05408271	3910016	
7.465458559	52.0456271	3910018	
7.437585263	52.07241392	3910025	
7.485638013	52.00830083	3910028	
7.463959396	52.01544775	3910029	
7.410435095	52.0328869	3910030	
7.37433114	52.04459263	3910031	
7.424463393	52.014819	3910032	
7.46151645	52.01581448	3910033	
7.432650315	52.07091981	3910034	
7.428723751	52.06972415	3910035	
7.475066639	52.03747989	3910036	
7.464716145	52.0337598	3910037	
7.44879574	52.04453714	3910038	
7.351347692	52.06249731	3910040	
7.471101537	52.03556316	3910044	
7.451888574	52.03049873	3910045	
7.486046227	52.0518123	3910048	
7.487792037	52.04709012	3910050	
7.484362307	52.04263945	3910051	
7.446849554	52.07555003	3910054	
7.455911512	52.04402716	3910058	
7.518888625	51.9991792	3911001	
7.50123173	52.02027183	3911007	
7.536497216	52.04186595	3911008	
7.556521776	52.00005106	3911010	
7.61469631	52.0027563	3911011	
7.560644717	52.02831916	3911012	
7.592970661	52.0401529	3911013	
7.591618501	52.04311568	3911014	
7.641536417	52.05739725	3911015	
7.575950953	52.07711497	3911016	
7.614635374	52.07872401	3911017	
7.60668509	52.09135896	3911019	
7.595580336	52.09270938	3911021	
7.604448968	52.09412597	3911022	
7.631917693	52.09356056	3911023	
7.618957813	52.04240571	3911024	
7.553763964	52.09411048	3911027	
7.614466329	52.00187421	3911029	
7.643981582	52.08400023	3911030	Greven
7.611562034	52.09849851	3911031	
7.586027752	52.05526001	3911032	
7.625948842	52.04543259	3911033	
7.649619017	52.05031171	3911034	
7.589727322	52.09341287	3911036	
7.621148717	52.04359223	3911037	
7.578530207	52.09584088	3911040	
7.513439239	51.99867834	3911044	
7.716494316	51.99865472	3912001	
7.779904853	52.02373635	3912005	
7.781962231	52.02542026	3912006	
7.681579845	52.02588166	3912007	
7.686143924	52.03896998	3912010	
7.713193528	52.04538797	3912012	
7.676926214	52.05832699	3912013	
7.775285221	52.06181049	3912014	
7.77698179	52.07782829	3912015	
7.778739917	52.0911526	3912016	
7.766581365	52.09807749	3912017	
7.670386259	51.99979306	3912018	
7.678558037	52.0286207	3912019	
7.684285306	52.02500494	3912020	
7.676155523	52.058343	3912021	
7.732895068	52.00757199	3912022	
7.682226064	52.03577083	3912023	
7.751150854	52.032563	3912025	
7.758413695	52.02665503	3912027	
7.826737821	52.03307928	3912031	
7.97576618	52.0368108	3913001	
7.917308971	52.05253636	3913002	
